milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
1523629864847,589824,84,-56,-1,-1,0
1523629864847,655360,84,-56,-1,-1,0
1523629864847,655360,84,-56,-1,-1,0
1523629864847,589824,84,-56,-1,-1,0
1523629864888,458752,84,-56,-1,-1,0
1523629864888,-262144,84,-56,-1,-1,0
1523629864888,-2621440,84,-56,-1,-1,0
1523629864888,-6160384,84,-56,-1,-1,0
1523629864888,-7274496,84,-56,-1,-1,0
1523629864927,-3997696,84,-56,-1,-1,0
1523629864927,196608,84,-56,-1,-1,0
1523629864927,1900544,84,-56,-1,-1,0
1523629864927,1703936,84,-56,-1,-1,0
1523629864927,1245184,84,-56,-1,-1,0
1523629864967,851968,84,-56,-1,-1,0
1523629864967,655360,84,-56,-1,-1,0
1523629864967,589824,84,-56,-1,-1,0
1523629864967,524288,84,-56,-1,-1,0
1523629864967,262144,84,-56,-1,-1,0
1523629865007,65536,84,-56,-1,-1,0
1523629865007,0,84,-56,-1,-1,0
1523629865007,0,84,-56,-1,-1,0
1523629865007,-65536,84,-56,-1,-1,0
1523629865007,-196608,84,-56,-1,-1,0
1523629865047,-262144,84,-56,-1,-1,0
1523629865047,-327680,84,-56,-1,-1,0
1523629865047,-524288,84,-56,-1,-1,0
1523629865047,-655360,84,-56,-1,-1,0
1523629865047,-851968,84,-56,-1,-1,0
1523629865087,-1310720,84,-56,-1,-1,0
1523629865087,-1835008,84,-56,-1,-1,0
1523629865087,-2097152,84,-56,-1,-1,0
1523629865087,-2293760,84,-56,-1,-1,0
1523629865087,-2424832,84,-56,-1,-1,0
1523629865127,-2490368,84,-56,-1,-1,0
1523629865127,-2424832,84,-56,-1,-1,0
1523629865127,-2228224,84,-56,-1,-1,0
1523629865127,-1966080,84,-56,-1,-1,0
1523629865127,-1638400,84,-56,-1,-1,0
1523629865167,-1114112,84,-56,-1,-1,0
1523629865167,-589824,84,-56,-1,-1,0
1523629865167,-327680,84,-56,-1,-1,0
1523629865167,-131072,84,-56,-1,-1,0
1523629865167,65536,84,-56,-1,-1,0
1523629865207,262144,84,-56,-1,-1,0
1523629865207,393216,84,-56,-1,-1,0
1523629865207,393216,84,-56,-1,-1,0
1523629865207,393216,84,-56,-1,-1,0
1523629865207,393216,84,-56,-1,-1,0
1523629865247,393216,84,-56,-1,-1,0
1523629865247,458752,84,-56,-1,-1,0
1523629865247,458752,84,-56,-1,-1,0
1523629865247,393216,84,-56,-1,-1,0
1523629865247,458752,84,-56,-1,-1,0
1523629865287,393216,84,-56,-1,-1,0
1523629865287,393216,84,-56,-1,-1,0
1523629865287,458752,84,-56,-1,-1,0
1523629865287,524288,84,-56,-1,-1,0
1523629865287,524288,84,-56,-1,-1,0
1523629865327,524288,84,-56,-1,-1,0
1523629865327,524288,84,-56,-1,-1,0
1523629865327,524288,84,-56,-1,-1,0
1523629865327,458752,84,-56,-1,-1,0
1523629865327,458752,84,-56,-1,-1,0
1523629865367,458752,84,-56,-1,-1,0
1523629865367,458752,84,-56,-1,-1,0
1523629865367,393216,84,-56,-1,-1,0
1523629865367,262144,84,-56,-1,-1,0
1523629865367,327680,84,-56,-1,-1,0
1523629865407,393216,84,-56,-1,-1,0
1523629865407,327680,84,-56,-1,-1,0
1523629865407,327680,84,-56,-1,-1,0
1523629865407,393216,84,-56,-1,-1,0
1523629865407,393216,84,-56,-1,-1,0
1523629865447,393216,84,-56,-1,-1,0
1523629865447,393216,84,-56,-1,-1,0
1523629865447,393216,84,-56,-1,-1,0
1523629865447,458752,84,-56,-1,-1,0
1523629865447,524288,84,-56,-1,-1,0
1523629865487,524288,84,-56,-1,-1,0
1523629865487,458752,84,-56,-1,-1,0
1523629865487,393216,84,-56,-1,-1,0
1523629865487,458752,84,-56,-1,-1,0
1523629865487,393216,84,-56,-1,-1,0
1523629865528,327680,84,-56,-1,-1,0
1523629865528,327680,84,-56,-1,-1,0
1523629865528,393216,84,-56,-1,-1,0
1523629865528,327680,84,-56,-1,-1,0
1523629865528,262144,84,-56,-1,-1,0
1523629865567,262144,84,-56,-1,-1,0
1523629865567,262144,84,-56,-1,-1,0
1523629865567,262144,84,-56,-1,-1,0
1523629865567,327680,84,-56,-1,-1,0
1523629865567,393216,84,-56,-1,-1,0
1523629865607,458752,84,-56,-1,-1,0
1523629865607,524288,84,-56,-1,-1,0
1523629865607,589824,84,-56,-1,-1,0
1523629865607,589824,84,-56,-1,-1,0
1523629865607,589824,84,-56,-1,-1,0
1523629865647,524288,84,-56,-1,-1,0
1523629865647,524288,84,-56,-1,-1,0
1523629865647,524288,84,-56,-1,-1,0
1523629865647,458752,84,-56,-1,-1,0
1523629865647,196608,84,-56,-1,-1,0
1523629865687,-917504,84,-56,-1,-1,0
1523629865687,-3866624,84,-56,-1,-1,0
1523629865687,-7077888,84,-56,-1,-1,0
1523629865687,-6619136,84,-56,-1,-1,0
1523629865687,-2490368,84,-56,-1,-1,0
1523629865727,1114112,84,-56,-1,-1,0
1523629865727,1966080,84,-56,-1,-1,0
1523629865727,1572864,84,-56,-1,-1,0
1523629865727,1048576,84,-56,-1,-1,0
1523629865727,720896,84,-56,-1,-1,0
1523629865767,589824,83,-56,-1,-1,0
1523629865767,524288,83,-56,-1,-1,0
1523629865767,458752,83,-56,-1,-1,0
1523629865767,327680,83,-56,-1,-1,0
1523629865767,196608,83,-56,-1,-1,0
1523629865807,131072,83,-56,-1,-1,0
1523629865807,65536,83,-56,-1,-1,0
1523629865807,65536,83,-56,-1,-1,0
1523629865807,0,83,-56,-1,-1,0
1523629865807,-131072,83,-56,-1,-1,0
1523629865847,-393216,83,-56,-1,-1,0
1523629865847,-589824,83,-56,-1,-1,0
1523629865847,-851968,83,-56,-1,-1,0
1523629865847,-1048576,83,-56,-1,-1,0
1523629865847,-1310720,83,-56,-1,-1,0
1523629865887,-1507328,83,-56,-1,-1,0
1523629865887,-1900544,83,-56,-1,-1,0
1523629865887,-2293760,83,-56,-1,-1,0
1523629865887,-2555904,83,-56,-1,-1,0
1523629865887,-2621440,83,-56,-1,-1,0
1523629865927,-2555904,83,-56,-1,-1,0
1523629865927,-2228224,83,-56,-1,-1,0
1523629865927,-1835008,83,-56,-1,-1,0
1523629865927,-1376256,83,-56,-1,-1,0
1523629865927,-917504,83,-56,-1,-1,0
1523629865967,-458752,83,-56,-1,-1,0
1523629865967,0,83,-56,-1,-1,0
1523629865967,196608,83,-56,-1,-1,0
1523629865967,327680,83,-56,-1,-1,0
1523629865967,393216,83,-56,-1,-1,0
1523629866007,458752,83,-56,-1,-1,0
1523629866007,458752,83,-56,-1,-1,0
1523629866007,458752,83,-56,-1,-1,0
1523629866007,458752,83,-56,-1,-1,0
1523629866007,524288,83,-56,-1,-1,0
1523629866047,524288,83,-56,-1,-1,0
1523629866047,524288,83,-56,-1,-1,0
1523629866047,655360,83,-56,-1,-1,0
1523629866047,720896,83,-56,-1,-1,0
1523629866047,655360,83,-56,-1,-1,0
1523629866087,524288,83,-56,-1,-1,0
1523629866087,524288,83,-56,-1,-1,0
1523629866087,524288,83,-56,-1,-1,0
1523629866087,524288,83,-56,-1,-1,0
1523629866087,589824,83,-56,-1,-1,0
1523629866127,589824,83,-56,-1,-1,0
1523629866127,655360,83,-56,-1,-1,0
1523629866127,655360,83,-56,-1,-1,0
1523629866127,655360,83,-56,-1,-1,0
1523629866127,589824,83,-56,-1,-1,0
1523629866168,589824,83,-56,-1,-1,0
1523629866168,655360,83,-56,-1,-1,0
1523629866168,589824,83,-56,-1,-1,0
1523629866168,524288,83,-56,-1,-1,0
1523629866168,589824,83,-56,-1,-1,0
1523629866207,655360,83,-56,-1,-1,0
1523629866207,655360,83,-56,-1,-1,0
1523629866207,655360,83,-56,-1,-1,0
1523629866207,589824,83,-56,-1,-1,0
1523629866207,589824,83,-56,-1,-1,0
1523629866247,655360,83,-56,-1,-1,0
1523629866247,655360,83,-56,-1,-1,0
1523629866247,655360,83,-56,-1,-1,0
1523629866247,720896,83,-56,-1,-1,0
1523629866247,720896,83,-56,-1,-1,0
1523629866287,720896,83,-56,-1,-1,0
1523629866287,720896,83,-56,-1,-1,0
1523629866287,786432,83,-56,-1,-1,0
1523629866287,851968,83,-56,-1,-1,0
1523629866287,983040,83,-56,-1,-1,0
1523629866327,917504,83,-56,-1,-1,0
1523629866327,851968,83,-56,-1,-1,0
1523629866327,786432,83,-56,-1,-1,0
1523629866327,655360,83,-56,-1,-1,0
1523629866327,393216,83,-56,-1,-1,0
1523629866367,393216,83,-56,-1,-1,0
1523629866367,524288,83,-56,-1,-1,0
1523629866367,655360,83,-56,-1,-1,0
1523629866367,655360,83,-56,-1,-1,0
1523629866367,655360,83,-56,-1,-1,0
1523629866407,720896,83,-56,-1,-1,0
1523629866407,786432,83,-56,-1,-1,0
1523629866407,786432,83,-56,-1,-1,0
1523629866407,786432,83,-56,-1,-1,0
1523629866407,917504,83,-56,-1,-1,0
1523629866447,851968,83,-56,-1,-1,0
1523629866447,786432,83,-56,-1,-1,0
1523629866447,786432,83,-56,-1,-1,0
1523629866447,720896,83,-56,-1,-1,0
1523629866447,65536,83,-56,-1,-1,0
1523629866487,-2228224,83,-56,-1,-1,0
1523629866487,-6029312,83,-56,-1,-1,0
1523629866487,-7536640,83,-56,-1,-1,0
1523629866487,-4456448,83,-56,-1,-1,0
1523629866487,0,83,-56,-1,-1,0
1523629866528,2031616,81,-56,-1,-1,0
1523629866528,1966080,81,-56,-1,-1,0
1523629866528,1441792,81,-56,-1,-1,0
1523629866528,1048576,81,-56,-1,-1,0
1523629866528,786432,81,-56,-1,-1,0
1523629866567,655360,81,-56,-1,-1,0
1523629866567,524288,81,-56,-1,-1,0
1523629866567,458752,81,-56,-1,-1,0
1523629866567,327680,81,-56,-1,-1,0
1523629866567,196608,81,-56,-1,-1,0
1523629866607,65536,81,-56,-1,-1,0
1523629866607,65536,81,-56,-1,-1,0
1523629866607,65536,81,-56,-1,-1,0
1523629866607,0,81,-56,-1,-1,0
1523629866607,-196608,81,-56,-1,-1,0
1523629866647,-393216,81,-56,-1,-1,0
1523629866647,-589824,81,-56,-1,-1,0
1523629866647,-786432,81,-56,-1,-1,0
1523629866647,-1048576,81,-56,-1,-1,0
1523629866647,-1376256,81,-56,-1,-1,0
1523629866687,-1769472,81,-56,-1,-1,0
1523629866687,-2097152,81,-56,-1,-1,0
1523629866687,-2228224,81,-56,-1,-1,0
1523629866687,-2424832,81,-56,-1,-1,0
1523629866687,-2555904,81,-56,-1,-1,0
1523629866727,-2424832,81,-56,-1,-1,0
1523629866727,-2097152,81,-56,-1,-1,0
1523629866727,-1507328,81,-56,-1,-1,0
1523629866727,-983040,81,-56,-1,-1,0
1523629866727,-655360,81,-56,-1,-1,0
1523629866767,-458752,81,-56,-1,-1,0
1523629866767,-131072,81,-56,-1,-1,0
1523629866767,131072,81,-56,-1,-1,0
1523629866767,327680,81,-56,-1,-1,0
1523629866767,458752,81,-56,-1,-1,0
1523629866808,589824,81,-56,-1,-1,0
1523629866808,589824,81,-56,-1,-1,0
1523629866808,458752,81,-56,-1,-1,0
1523629866808,393216,81,-56,-1,-1,0
1523629866808,458752,81,-56,-1,-1,0
1523629866847,458752,81,-56,-1,-1,0
1523629866847,524288,81,-56,-1,-1,0
1523629866847,589824,81,-56,-1,-1,0
1523629866847,655360,81,-56,-1,-1,0
1523629866847,720896,81,-56,-1,-1,0
1523629866887,720896,81,-56,-1,-1,0
1523629866887,655360,81,-56,-1,-1,0
1523629866887,655360,81,-56,-1,-1,0
1523629866887,655360,81,-56,-1,-1,0
1523629866887,589824,81,-56,-1,-1,0
1523629866927,524288,81,-56,-1,-1,0
1523629866927,458752,81,-56,-1,-1,0
1523629866927,458752,81,-56,-1,-1,0
1523629866927,458752,81,-56,-1,-1,0
1523629866927,458752,81,-56,-1,-1,0
1523629866967,524288,81,-56,-1,-1,0
1523629866967,589824,81,-56,-1,-1,0
1523629866967,589824,81,-56,-1,-1,0
1523629866967,524288,81,-56,-1,-1,0
1523629866967,524288,81,-56,-1,-1,0
1523629867007,589824,81,-56,-1,-1,0
1523629867007,655360,81,-56,-1,-1,0
1523629867007,589824,81,-56,-1,-1,0
1523629867007,524288,81,-56,-1,-1,0
1523629867007,524288,81,-56,-1,-1,0
1523629867047,589824,81,-56,-1,-1,0
1523629867047,655360,81,-56,-1,-1,0
1523629867047,589824,81,-56,-1,-1,0
1523629867047,589824,81,-56,-1,-1,0
1523629867047,655360,81,-56,-1,-1,0
1523629867087,655360,81,-56,-1,-1,0
1523629867087,655360,81,-56,-1,-1,0
1523629867087,720896,81,-56,-1,-1,0
1523629867087,655360,81,-56,-1,-1,0
1523629867087,589824,81,-56,-1,-1,0
1523629867127,458752,81,-56,-1,-1,0
1523629867127,393216,81,-56,-1,-1,0
1523629867127,393216,81,-56,-1,-1,0
1523629867127,393216,81,-56,-1,-1,0
1523629867127,458752,81,-56,-1,-1,0
1523629867167,524288,81,-56,-1,-1,0
1523629867167,655360,81,-56,-1,-1,0
1523629867167,720896,81,-56,-1,-1,0
1523629867167,720896,81,-56,-1,-1,0
1523629867167,720896,81,-56,-1,-1,0
1523629867207,720896,81,-56,-1,-1,0
1523629867207,720896,81,-56,-1,-1,0
1523629867207,720896,81,-56,-1,-1,0
1523629867207,720896,81,-56,-1,-1,0
1523629867207,786432,81,-56,-1,-1,0
1523629867248,786432,81,-56,-1,-1,0
1523629867248,131072,81,-56,-1,-1,0
1523629867248,-2162688,81,-56,-1,-1,0
1523629867248,-5898240,81,-56,-1,-1,0
1523629867248,-7667712,81,-56,-1,-1,0
1523629867287,-4784128,81,-56,-1,-1,0
1523629867287,-131072,81,-56,-1,-1,0
1523629867287,2031616,81,-56,-1,-1,0
1523629867287,2031616,81,-56,-1,-1,0
1523629867287,1572864,81,-56,-1,-1,0
1523629867327,1179648,81,-56,-1,-1,0
1523629867327,851968,81,-56,-1,-1,0
1523629867327,655360,81,-56,-1,-1,0
1523629867327,589824,81,-56,-1,-1,0
1523629867327,458752,81,-56,-1,-1,0
1523629867367,327680,81,-56,-1,-1,0
1523629867367,262144,81,-56,-1,-1,0
1523629867367,196608,81,-56,-1,-1,0
1523629867367,131072,81,-56,-1,-1,0
1523629867367,0,81,-56,-1,-1,0
1523629867407,0,81,-56,-1,-1,0
1523629867407,-196608,81,-56,-1,-1,0
1523629867407,-458752,81,-56,-1,-1,0
1523629867407,-786432,81,-56,-1,-1,0
1523629867407,-983040,81,-56,-1,-1,0
1523629867448,-1310720,81,-56,-1,-1,0
1523629867448,-1769472,81,-56,-1,-1,0
1523629867448,-2228224,81,-56,-1,-1,0
1523629867448,-2555904,81,-56,-1,-1,0
1523629867448,-2752512,81,-56,-1,-1,0
1523629867487,-2883584,81,-56,-1,-1,0
1523629867487,-2883584,81,-56,-1,-1,0
1523629867487,-2752512,81,-56,-1,-1,0
1523629867487,-2424832,81,-56,-1,-1,0
1523629867487,-1966080,81,-56,-1,-1,0
1523629867527,-1376256,81,-56,-1,-1,0
1523629867527,-786432,81,-56,-1,-1,0
1523629867527,-327680,81,-56,-1,-1,0
1523629867527,0,81,-56,-1,-1,0
1523629867527,327680,81,-56,-1,-1,0
1523629867567,458752,81,-56,-1,-1,0
1523629867567,524288,81,-56,-1,-1,0
1523629867567,458752,81,-56,-1,-1,0
1523629867567,524288,81,-56,-1,-1,0
1523629867567,524288,81,-56,-1,-1,0
1523629867607,589824,81,-56,-1,-1,0
1523629867607,655360,81,-56,-1,-1,0
1523629867607,720896,81,-56,-1,-1,0
1523629867607,720896,81,-56,-1,-1,0
1523629867607,720896,81,-56,-1,-1,0
1523629867647,720896,81,-56,-1,-1,0
1523629867647,851968,81,-56,-1,-1,0
1523629867647,851968,81,-56,-1,-1,0
1523629867647,655360,81,-56,-1,-1,0
1523629867647,589824,81,-56,-1,-1,0
1523629867687,589824,81,-56,-1,-1,0
1523629867687,655360,81,-56,-1,-1,0
1523629867687,589824,81,-56,-1,-1,0
1523629867687,589824,81,-56,-1,-1,0
1523629867687,589824,81,-56,-1,-1,0
1523629867727,589824,81,-56,-1,-1,0
1523629867727,589824,81,-56,-1,-1,0
1523629867727,655360,81,-56,-1,-1,0
1523629867727,589824,81,-56,-1,-1,0
1523629867727,524288,81,-56,-1,-1,0
1523629867767,524288,81,-56,-1,-1,0
1523629867767,589824,81,-56,-1,-1,0
1523629867767,655360,81,-56,-1,-1,0
1523629867767,655360,81,-56,-1,-1,0
1523629867767,589824,81,-56,-1,-1,0
1523629867808,589824,81,-56,-1,-1,0
1523629867808,589824,81,-56,-1,-1,0
1523629867808,524288,81,-56,-1,-1,0
1523629867808,458752,81,-56,-1,-1,0
1523629867808,458752,81,-56,-1,-1,0
1523629867847,393216,81,-56,-1,-1,0
1523629867847,393216,81,-56,-1,-1,0
1523629867847,458752,81,-56,-1,-1,0
1523629867847,589824,81,-56,-1,-1,0
1523629867847,655360,81,-56,-1,-1,0
1523629867887,786432,81,-56,-1,-1,0
1523629867887,720896,81,-56,-1,-1,0
1523629867887,720896,81,-56,-1,-1,0
1523629867887,786432,81,-56,-1,-1,0
1523629867887,851968,81,-56,-1,-1,0
1523629867927,851968,81,-56,-1,-1,0
1523629867927,786432,81,-56,-1,-1,0
1523629867927,720896,81,-56,-1,-1,0
1523629867927,720896,81,-56,-1,-1,0
1523629867927,655360,81,-56,-1,-1,0
1523629867968,131072,81,-56,-1,-1,0
1523629867968,-1572864,81,-56,-1,-1,0
1523629867968,-4849664,81,-56,-1,-1,0
1523629867968,-6750208,81,-56,-1,-1,0
1523629867968,-4325376,81,-56,-1,-1,0
1523629868007,131072,82,-56,-1,-1,0
1523629868007,2424832,82,-56,-1,-1,0
1523629868007,2424832,82,-56,-1,-1,0
1523629868007,1703936,82,-56,-1,-1,0
1523629868007,1048576,82,-56,-1,-1,0
1523629868047,720896,82,-56,-1,-1,0
1523629868047,589824,82,-56,-1,-1,0
1523629868047,524288,82,-56,-1,-1,0
1523629868047,393216,82,-56,-1,-1,0
1523629868047,327680,82,-56,-1,-1,0
1523629868088,262144,82,-56,-1,-1,0
1523629868088,131072,82,-56,-1,-1,0
1523629868088,65536,82,-56,-1,-1,0
1523629868088,0,82,-56,-1,-1,0
1523629868088,-65536,82,-56,-1,-1,0
1523629868127,-262144,82,-56,-1,-1,0
1523629868127,-393216,82,-56,-1,-1,0
1523629868127,-524288,82,-56,-1,-1,0
1523629868127,-720896,82,-56,-1,-1,0
1523629868127,-1114112,82,-56,-1,-1,0
1523629868167,-1507328,82,-56,-1,-1,0
1523629868167,-1900544,82,-56,-1,-1,0
1523629868167,-2293760,82,-56,-1,-1,0
1523629868167,-2555904,82,-56,-1,-1,0
1523629868167,-2621440,82,-56,-1,-1,0
1523629868208,-2490368,82,-56,-1,-1,0
1523629868208,-2293760,82,-56,-1,-1,0
1523629868208,-2031616,82,-56,-1,-1,0
1523629868208,-1441792,82,-56,-1,-1,0
1523629868208,-917504,82,-56,-1,-1,0
1523629868247,-458752,82,-56,-1,-1,0
1523629868247,-131072,82,-56,-1,-1,0
1523629868247,65536,82,-56,-1,-1,0
1523629868247,262144,82,-56,-1,-1,0
1523629868247,327680,82,-56,-1,-1,0
1523629868287,458752,82,-56,-1,-1,0
1523629868287,589824,82,-56,-1,-1,0
1523629868287,589824,82,-56,-1,-1,0
1523629868287,655360,82,-56,-1,-1,0
1523629868287,655360,82,-56,-1,-1,0
1523629868327,720896,82,-56,-1,-1,0
1523629868327,786432,82,-56,-1,-1,0
1523629868327,851968,82,-56,-1,-1,0
1523629868327,851968,82,-56,-1,-1,0
1523629868327,720896,82,-56,-1,-1,0
1523629868367,720896,82,-56,-1,-1,0
1523629868367,786432,82,-56,-1,-1,0
1523629868367,720896,82,-56,-1,-1,0
1523629868367,589824,82,-56,-1,-1,0
1523629868367,589824,82,-56,-1,-1,0
1523629868407,655360,82,-56,-1,-1,0
1523629868407,720896,82,-56,-1,-1,0
1523629868407,655360,82,-56,-1,-1,0
1523629868407,589824,82,-56,-1,-1,0
1523629868407,524288,82,-56,-1,-1,0
1523629868448,589824,82,-56,-1,-1,0
1523629868448,655360,82,-56,-1,-1,0
1523629868448,589824,82,-56,-1,-1,0
1523629868448,524288,82,-56,-1,-1,0
1523629868448,589824,82,-56,-1,-1,0
1523629868487,589824,82,-56,-1,-1,0
1523629868487,655360,82,-56,-1,-1,0
1523629868487,655360,82,-56,-1,-1,0
1523629868487,655360,82,-56,-1,-1,0
1523629868487,655360,82,-56,-1,-1,0
1523629868527,720896,82,-56,-1,-1,0
1523629868527,720896,82,-56,-1,-1,0
1523629868527,786432,82,-56,-1,-1,0
1523629868527,786432,82,-56,-1,-1,0
1523629868527,786432,82,-56,-1,-1,0
1523629868567,655360,82,-56,-1,-1,0
1523629868567,589824,82,-56,-1,-1,0
1523629868567,458752,82,-56,-1,-1,0
1523629868567,458752,82,-56,-1,-1,0
1523629868567,524288,82,-56,-1,-1,0
1523629868607,589824,82,-56,-1,-1,0
1523629868607,655360,82,-56,-1,-1,0
1523629868607,720896,82,-56,-1,-1,0
1523629868607,786432,82,-56,-1,-1,0
1523629868607,720896,82,-56,-1,-1,0
1523629868648,720896,82,-56,-1,-1,0
1523629868648,720896,82,-56,-1,-1,0
1523629868648,720896,82,-56,-1,-1,0
1523629868648,720896,82,-56,-1,-1,0
1523629868648,786432,82,-56,-1,-1,0
1523629868687,786432,82,-56,-1,-1,0
1523629868687,655360,82,-56,-1,-1,0
1523629868687,-65536,82,-56,-1,-1,0
1523629868687,-2490368,82,-56,-1,-1,0
1523629868687,-5963776,82,-56,-1,-1,0
1523629868728,-6881280,82,-56,-1,-1,0
1523629868728,-3538944,82,-56,-1,-1,0
1523629868728,589824,82,-56,-1,-1,0
1523629868728,2162688,82,-56,-1,-1,0
1523629868728,1900544,82,-56,-1,-1,0
1523629868767,1376256,82,-56,-1,-1,0
1523629868767,917504,82,-56,-1,-1,0
1523629868767,720896,82,-56,-1,-1,0
1523629868767,589824,82,-56,-1,-1,0
1523629868767,524288,82,-56,-1,-1,0
1523629868807,458752,82,-56,-1,-1,0
1523629868807,393216,82,-56,-1,-1,0
1523629868807,327680,82,-56,-1,-1,0
1523629868807,196608,82,-56,-1,-1,0
1523629868807,131072,82,-56,-1,-1,0
1523629868847,0,82,-56,-1,-1,0
1523629868847,-131072,82,-56,-1,-1,0
1523629868847,-262144,82,-56,-1,-1,0
1523629868847,-393216,82,-56,-1,-1,0
1523629868847,-589824,82,-56,-1,-1,0
1523629868887,-917504,82,-56,-1,-1,0
1523629868887,-1179648,82,-56,-1,-1,0
1523629868887,-1572864,82,-56,-1,-1,0
1523629868887,-1900544,82,-56,-1,-1,0
1523629868887,-2162688,82,-56,-1,-1,0
1523629868927,-2359296,82,-56,-1,-1,0
1523629868927,-2490368,82,-56,-1,-1,0
1523629868927,-2424832,82,-56,-1,-1,0
1523629868927,-2162688,82,-56,-1,-1,0
1523629868927,-1835008,82,-56,-1,-1,0
1523629868967,-1441792,82,-56,-1,-1,0
1523629868967,-1048576,82,-56,-1,-1,0
1523629868967,-524288,82,-56,-1,-1,0
1523629868967,-131072,82,-56,-1,-1,0
1523629868967,65536,82,-56,-1,-1,0
1523629869007,196608,82,-56,-1,-1,0
1523629869007,327680,82,-56,-1,-1,0
1523629869007,458752,82,-56,-1,-1,0
1523629869007,458752,82,-56,-1,-1,0
1523629869007,524288,82,-56,-1,-1,0
1523629869047,524288,82,-56,-1,-1,0
1523629869047,524288,82,-56,-1,-1,0
1523629869047,524288,82,-56,-1,-1,0
1523629869047,524288,82,-56,-1,-1,0
1523629869047,524288,82,-56,-1,-1,0
1523629869087,589824,82,-56,-1,-1,0
1523629869087,655360,82,-56,-1,-1,0
1523629869087,720896,82,-56,-1,-1,0
1523629869087,720896,82,-56,-1,-1,0
1523629869087,655360,82,-56,-1,-1,0
1523629869127,589824,82,-56,-1,-1,0
1523629869127,524288,82,-56,-1,-1,0
1523629869127,589824,82,-56,-1,-1,0
1523629869127,655360,82,-56,-1,-1,0
1523629869127,589824,82,-56,-1,-1,0
1523629869167,458752,82,-56,-1,-1,0
1523629869167,458752,82,-56,-1,-1,0
1523629869167,458752,82,-56,-1,-1,0
1523629869167,524288,82,-56,-1,-1,0
1523629869167,655360,82,-56,-1,-1,0
1523629869207,655360,82,-56,-1,-1,0
1523629869207,589824,82,-56,-1,-1,0
1523629869207,524288,82,-56,-1,-1,0
1523629869207,589824,82,-56,-1,-1,0
1523629869207,589824,82,-56,-1,-1,0
1523629869247,589824,82,-56,-1,-1,0
1523629869247,589824,82,-56,-1,-1,0
1523629869247,655360,82,-56,-1,-1,0
1523629869247,720896,82,-56,-1,-1,0
1523629869247,720896,82,-56,-1,-1,0
1523629869287,786432,82,-56,-1,-1,0
1523629869287,655360,82,-56,-1,-1,0
1523629869287,524288,82,-56,-1,-1,0
1523629869287,458752,82,-56,-1,-1,0
1523629869287,327680,82,-56,-1,-1,0
1523629869327,327680,82,-56,-1,-1,0
1523629869327,458752,82,-56,-1,-1,0
1523629869327,589824,82,-56,-1,-1,0
1523629869327,655360,82,-56,-1,-1,0
1523629869327,786432,82,-56,-1,-1,0
1523629869368,786432,82,-56,-1,-1,0
1523629869368,786432,82,-56,-1,-1,0
1523629869368,720896,82,-56,-1,-1,0
1523629869368,786432,82,-56,-1,-1,0
1523629869368,851968,82,-56,-1,-1,0
1523629869407,786432,82,-56,-1,-1,0
1523629869407,655360,82,-56,-1,-1,0
1523629869407,720896,82,-56,-1,-1,0
1523629869407,589824,82,-56,-1,-1,0
1523629869407,-327680,82,-56,-1,-1,0
1523629869447,-3080192,82,-56,-1,-1,0
1523629869447,-6619136,82,-56,-1,-1,0
1523629869447,-7077888,82,-56,-1,-1,0
1523629869447,-3276800,82,-56,-1,-1,0
1523629869447,917504,82,-56,-1,-1,0
1523629869487,2293760,82,-56,-1,-1,0
1523629869487,1900544,82,-56,-1,-1,0
1523629869487,1245184,82,-56,-1,-1,0
1523629869487,786432,82,-56,-1,-1,0
1523629869487,655360,82,-56,-1,-1,0
1523629869527,524288,82,-56,-1,-1,0
1523629869527,458752,82,-56,-1,-1,0
1523629869527,393216,82,-56,-1,-1,0
1523629869527,393216,82,-56,-1,-1,0
1523629869527,327680,82,-56,-1,-1,0
1523629869567,131072,82,-56,-1,-1,0
1523629869567,65536,82,-56,-1,-1,0
1523629869567,0,82,-56,-1,-1,0
1523629869567,0,82,-56,-1,-1,0
1523629869567,-196608,82,-56,-1,-1,0
1523629869607,-524288,82,-56,-1,-1,0
1523629869607,-786432,82,-56,-1,-1,0
1523629869607,-983040,82,-56,-1,-1,0
1523629869607,-1245184,82,-56,-1,-1,0
1523629869607,-1507328,82,-56,-1,-1,0
1523629869647,-1966080,82,-56,-1,-1,0
1523629869647,-2293760,82,-56,-1,-1,0
1523629869647,-2490368,82,-56,-1,-1,0
1523629869647,-2555904,82,-56,-1,-1,0
1523629869647,-2490368,82,-56,-1,-1,0
1523629869687,-2228224,82,-56,-1,-1,0
1523629869687,-1835008,82,-56,-1,-1,0
1523629869687,-1310720,82,-56,-1,-1,0
1523629869687,-786432,82,-56,-1,-1,0
1523629869687,-393216,82,-56,-1,-1,0
1523629869727,0,82,-56,-1,-1,0
1523629869727,196608,82,-56,-1,-1,0
1523629869727,327680,82,-56,-1,-1,0
1523629869727,458752,82,-56,-1,-1,0
1523629869727,589824,82,-56,-1,-1,0
1523629869767,524288,82,-56,-1,-1,0
1523629869767,458752,82,-56,-1,-1,0
1523629869767,524288,82,-56,-1,-1,0
1523629869767,524288,82,-56,-1,-1,0
1523629869767,524288,82,-56,-1,-1,0
1523629869807,589824,82,-56,-1,-1,0
